rec,layer,inclusion_criteria,inc_notes_mar2022,include,taxon_note,DD_record,date_year,year,ScientificName_accepted,qualif_ed,TR_w_TCID,CCZ_endemic,other_rank,taxonRank_ed,Authority,AphiaID_accepted,occurrenceID,occurrenceID_ed,scientificName,decimalLatitude,originalScientificName,basisOfRecord,minimumDepthInMeters,maximumDepthInMeters,depth,id,class,order,family,decimalLongitude,kingdom,phylum,rightsHolder,institutionID,individualCount,type,catalogNumber,samplingProtocol,eventID,taxonRank,eventTime,taxonomicStatus,verbatimDepth,locationID,accessRights,habitat,recordedBy,identifiedBy,dateIdentified,identificationRemarks,identificationReferences,identificationQualifier,previousIdentifications,taxonRemarks,genus,species,subclass,taxonConceptID,institutionCode,recordNumber,datasetName,associatedSequences
54777,01_pmn_exploration_areas,in claim zone but depth invalid,added march 2022,yes,,NA,NA,NA,Agathotanais ahyongi,NA,species,y,,species,NA,NA,urn:catalog:SENCKENBERG:CeDAMar:4619,urn:catalog:SENCKENBERG:CeDAMar:4619,Agathotanais ahyongi,9.355,Agathotanais ahyongi,Occurrence,NA,NA,NA,6f90cef1-ef6f-4de5-a9a0-c4ecbd1713c2,Malacostraca,Tanaidacea,Agathotanaidae,-151.358,Animalia,Arthropoda,NA,NA,NA,NA,4619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agathotanais,Agathotanais ahyongi,Eumalacostraca,NA,SENCKENBERG,NA,NA,NA
78392,01_pmn_exploration_areas,in claim zone but depth invalid,added march 2022,yes,,NA,NA,NA,Agathotanais manganicus,NA,species,y,,species,NA,NA,urn:catalog:SENCKENBERG:CeDAMar:4714,urn:catalog:SENCKENBERG:CeDAMar:4714,Agathotanais manganicus,9.392,Agathotanais manganicus,Occurrence,NA,NA,NA,9fa0e55a-e9eb-41c6-a5ac-5bfd9c387d6a,Malacostraca,Tanaidacea,Agathotanaidae,-151.549,Animalia,Arthropoda,NA,NA,NA,NA,4714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agathotanais,Agathotanais manganicus,Eumalacostraca,NA,SENCKENBERG,NA,NA,NA
81439,01_pmn_exploration_areas,in claim zone but depth invalid,added march 2022,yes,,NA,NA,NA,Agathotanais ahyongi,NA,species,y,,species,NA,NA,urn:catalog:SENCKENBERG:CeDAMar:4617,urn:catalog:SENCKENBERG:CeDAMar:4617,Agathotanais ahyongi,9.4683,Agathotanais ahyongi,Occurrence,NA,NA,NA,a5c7d5d0-38ae-4cb8-b9f7-c8d51d82100c,Malacostraca,Tanaidacea,Agathotanaidae,-151.26,Animalia,Arthropoda,NA,NA,NA,NA,4617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agathotanais,Agathotanais ahyongi,Eumalacostraca,NA,SENCKENBERG,NA,NA,NA
112271,01_pmn_exploration_areas,in claim zone but depth invalid,added march 2022,yes,,NA,NA,NA,Agathotanais ahyongi,NA,species,y,,species,NA,NA,urn:catalog:SENCKENBERG:CeDAMar:4616,urn:catalog:SENCKENBERG:CeDAMar:4616,Agathotanais ahyongi,9.2633,Agathotanais ahyongi,Occurrence,NA,NA,NA,e3e040f4-3d05-4313-9c75-019312346036,Malacostraca,Tanaidacea,Agathotanaidae,-151.512,Animalia,Arthropoda,NA,NA,NA,NA,4616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agathotanais,Agathotanais ahyongi,Eumalacostraca,NA,SENCKENBERG,NA,NA,NA
50320,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscidae,NA,family,,,family,"Hansen, 1916",118265,Ifremer_bio_dba_113339,Ifremer_bio_dba_113339,Nannoniscidae,14,gen.nov. indet.,HumanObservation,5022,5022,5022,665e0d85-56d8-4036-be48-d599d294a210,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,2,NA,113339,EBS,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,NA,NA,Eumalacostraca,NA,Ifremer,NA,NA,NA
70734,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscidae,NA,family,,,family,"Hansen, 1916",118265,Ifremer_bio_dba_113269,Ifremer_bio_dba_113269,Nannoniscidae,14,gen.nov. indet.,HumanObservation,5045,5045,5045,8fe0d950-3476-4225-b1e1-ad9a1848659b,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,4,NA,113269,EBS,NA,NA,05:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,NA,NA,Eumalacostraca,NA,Ifremer,NA,NA,NA
114404,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscidae,NA,family,,,family,"Hansen, 1916",118265,Ifremer_bio_dba_113258,Ifremer_bio_dba_113258,Nannoniscidae,14,gen.nov. indet.,HumanObservation,4986,4986,4986,e83b7e40-0dee-44d6-95b0-6e6714ddde48,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,4,NA,113258,EBS,NA,NA,17:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,NA,NA,Eumalacostraca,NA,Ifremer,NA,NA,NA
2265,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscus menziesi,NA,species,,,species,"Mezhov, 1986",256309,Ifremer_bio_dba_113227,Ifremer_bio_dba_113227,Nannoniscus menziesi,14,Nannoniscus cf. menziesi,HumanObservation,4986,4986,4986,049423c1-fd1e-449f-898a-74951e669c14,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,3,NA,113227,EBS,NA,NA,17:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,Nannoniscus,Nannoniscus menziesi,Eumalacostraca,NA,Ifremer,NA,NA,NA
9236,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscus menziesi,NA,species,,,species,"Mezhov, 1986",256309,Ifremer_bio_dba_113188,Ifremer_bio_dba_113188,Nannoniscus menziesi,14,Nannoniscus cf. menziesi,HumanObservation,5027,5027,5027,12cf7e7d-3fad-4cb5-95b6-5852dbd3effc,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,3,NA,113188,EBS,NA,NA,09:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,Nannoniscus,Nannoniscus menziesi,Eumalacostraca,NA,Ifremer,NA,NA,NA
37389,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscus menziesi,NA,species,,,species,"Mezhov, 1986",256309,Ifremer_bio_dba_113335,Ifremer_bio_dba_113335,Nannoniscus menziesi,14,Nannoniscus cf. menziesi,HumanObservation,5022,5022,5022,4c4ed8ff-eb7f-4868-8b32-ad0ac1722ee7,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,6,NA,113335,EBS,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,Nannoniscus,Nannoniscus menziesi,Eumalacostraca,NA,Ifremer,NA,NA,NA
48449,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscus menziesi,NA,species,,,species,"Mezhov, 1986",256309,Ifremer_bio_dba_113183,Ifremer_bio_dba_113183,Nannoniscus menziesi,14,Nannoniscus cf. menziesi,HumanObservation,5017,5017,5017,629b65a1-a6d3-4245-ac4b-f67677fdc784,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,5,NA,113183,EBS,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,Nannoniscus,Nannoniscus menziesi,Eumalacostraca,NA,Ifremer,NA,NA,NA
96635,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Nannoniscus menziesi,NA,species,,,species,"Mezhov, 1986",256309,Ifremer_bio_dba_113265,Ifremer_bio_dba_113265,Nannoniscus menziesi,14,Nannoniscus cf. menziesi,HumanObservation,5045,5045,5045,c482c77d-6482-4810-9dff-879edb711e5d,Malacostraca,Isopoda,Nannoniscidae,-130,Animalia,Arthropoda,NA,NA,5,NA,113265,EBS,NA,NA,05:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,KAISER Stefanie,NA,NA,NA,NA,NA,NA,Nannoniscus,Nannoniscus menziesi,Eumalacostraca,NA,Ifremer,NA,NA,NA
11778,01_pmn_exploration_areas,depth invalid but in claim zone,,yes,,NA,2013,2013,Nausithoe,NA,temporary name,,,genus,"Kölliker, 1853",135250,1288040452,1288040452,Nausithoe,13.88833,"Nausithoe Kölliker, 1853",HumanObservation,NA,NA,NA,17d65ac7-4d66-4ec9-829e-4724d5186541,Scyphozoa,Coronatae,Nausithoidae,-116.69,Animalia,Cnidaria,NA,NA,2,NA,86032849-ddd2-4690-b5e3-a3d1a7d09d3d,USNEL Box Core,NA,genus,02:25,NA,NA,NA,NA,Abyssal plain,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva","Andy Gooday, Adrian Glover, Helena Wiklund, Thomas Dahlgren",2016-03-01T01:00Z,identified by DNA and morphology,NA,NA,NA,NA,Nausithoe,NA,Coronamedusae,Nausithoe sp. (NHM_353),NHMUK,NHM_353,ABYSSLINE,http://ncbi.nlm.nih.gov/nucleotide/KX384614 | KX384624
110620,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nematocarcinus,cf.,genus,,,genus,"A. Milne-Edwards, 1881",107015,NA,NA,Nematocarcinus,13.8583,Nematocarcinus sp.,HumanObservation,NA,4021,4021,e073ebdd-a32f-4e7a-b91d-ce038c2068a2,Malacostraca,Decapoda,Nematocarcinidae,-116.5472,Animalia,Arthropoda,NA,NA,1,NA,NA,Remotely Operated Vehicle,NA,genus,02:30,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Mary Wicksten, Jeffrey Drazen, Astrid Leitner, Diva J. Amon, Amanda Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Nematocarcinus,NA,Eumalacostraca,cf. Nematocarcinus sp.,UHM,NA,ABYSSLINE,NA
53127,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Neobrychiopontius galeronae,NA,species,y,,species,"Mahatma, Martínez Arbizu & Ivanenko, 2008",367185,Ifremer_bio_dba_98627,Ifremer_bio_dba_98627,Neobrychiopontius galeronae,14,Neobrychiopontius galeronae,HumanObservation,4979,4979,4979,6c367132-3c60-41c3-b933-b0f90467095f,Hexanauplia,Siphonostomatoida,Brychiopontiidae,-130,Animalia,Arthropoda,NA,NA,1,NA,98627,Blade Corer,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MAHATMA Radith,NA,NA,NA,NA,NA,NA,Neobrychiopontius,Neobrychiopontius galeronae,Copepoda,NA,Ifremer,NA,NA,NA
23255,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Neoscalpellum,cf.,genus,,,genus,"Pilsbry, 1907",106113,NA,NA,Neoscalpellum,13.8646,Neoscalpellum sp.,HumanObservation,NA,4025,4025,2f456a5e-c49e-4bd4-804c-e6753bc668b4,Hexanauplia,Scalpelliformes,Scalpellidae,-116.5481,Animalia,Arthropoda,NA,NA,1,NA,NA,Remotely Operated Vehicle,NA,genus,06:10,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Mary Wicksten, Diva J. Amon, Amanda F. Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Neoscalpellum,NA,Thecostraca,cf. Neoscalpellum sp.,UHM,NA,ABYSSLINE,NA
30211,NA,not in CCZ shapefile but nearby,,yes,,NA,1968,1968,Nephasoma (Nephasoma) constricticervix,NA,species,,,species,"(Cutler, 1969)",136054,urn:catalog:IBSS:M_ZOOBENTOS:M_ZOOBENTOS389,urn:catalog:IBSS:M_ZOOBENTOS:M_ZOOBENTOS389,Nephasoma (Nephasoma) constricticervix,10.96667,Golfingia (Phascoloides) constricticervix,Occurrence,5770,5770,5770,3dadc52b-9d34-4aff-aa33-8c369ab9b3cb,Sipunculidea,Golfingiida,Golfingiidae,-153.3583,Animalia,Sipuncula,NA,NA,1,NA,M_ZOOBENTOS389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G.V. Murina,NA,NA,NA,NA,NA,NA,Nephasoma,Nephasoma (Nephasoma) constricticervix,NA,NA,IBSS,NA,NA,NA
34883,NA,not in CCZ shapefile but nearby,,yes,,NA,2013,NA,Notoplites,cf.,genus,,,genus,"Harmer, 1923",110865,NA,NA,Notoplites,13.6793,Notoplites sp.,HumanObservation,NA,3914,3914,472dce4c-c3e5-4668-8507-ca53424a8dc7,Gymnolaemata,Cheilostomatida,Candidae,-114.4072,Animalia,Bryozoa,NA,NA,1,NA,NA,Remotely Operated Vehicle,NA,genus,11:52,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Andrei Grischenko, Diva J. Amon, Amanda F. Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Notoplites,NA,NA,cf. Notoplites sp.,UHM,NA,ABYSSLINE,NA
48432,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Notoplites,cf.,genus,,,genus,"Harmer, 1923",110865,NA,NA,Notoplites,13.8484,Notoplites sp.,HumanObservation,NA,4110,4110,62930033-8fad-4b03-bed4-96227f2c4e5f,Gymnolaemata,Cheilostomatida,Candidae,-116.6567,Animalia,Bryozoa,NA,NA,1,NA,NA,Remotely Operated Vehicle,NA,genus,11:10,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Andrei Grischenko, Diva J. Amon, Amanda F. Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Notoplites,NA,NA,cf. Notoplites sp.,UHM,NA,ABYSSLINE,NA
107675,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Notoplites,cf.,genus,,,genus,"Harmer, 1923",110865,NA,NA,Notoplites,13.8647,Notoplites sp.,HumanObservation,NA,4026,4026,daa79a5c-ddea-4c65-8823-04e080b8cc7d,Gymnolaemata,Cheilostomatida,Candidae,-116.5482,Animalia,Bryozoa,NA,NA,1,NA,NA,Remotely Operated Vehicle,NA,genus,05:34,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Andrei Grischenko, Diva J. Amon, Amanda F. Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Notoplites,NA,NA,cf. Notoplites sp.,UHM,NA,ABYSSLINE,NA
123476,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Notoplites,cf.,genus,,,genus,"Harmer, 1923",110865,NA,NA,Notoplites,13.8502,Notoplites sp.,HumanObservation,NA,4110,4110,fa4463db-f88e-4983-839d-fce15bb16054,Gymnolaemata,Cheilostomatida,Candidae,-116.6457,Animalia,Bryozoa,NA,NA,1,NA,NA,Remotely Operated Vehicle,NA,genus,12:05,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Andrei Grischenko, Diva J. Amon, Amanda F. Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Notoplites,NA,NA,cf. Notoplites sp.,UHM,NA,ABYSSLINE,NA
87465,01_pmn_exploration_areas,,,yes,,NA,2015,2015,Nu aakhu,NA,species,y,,species,"Bonifácio & Menot, 2018",1311298,WoRMS Editorial Board:WoRMS type localities:sm_id_83742,WoRMS Editorial Board:WoRMS type localities:sm_id_83742,Nu aakhu,13.87195,Nu aakhu,PreservedSpecimen,4498,NA,4498,b227b320-7cce-4cd2-98c6-3f83dd6c8a7f,Polychaeta,Phyllodocida,Polynoidae,-123.2574,Animalia,Annelida,NA,NA,NA,NA,sm_id_83742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nu,Nu aakhu,Errantia,NA,WoRMS Editorial Board,NA,NA,NA
5558,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,c350be31-9811-4384-8e75-008a43ac6a7c,c350be31-9811-4384-8e75-008a43ac6a7c,Nucula profundorum,13.75583,Nucula profundorum,PreservedSpecimen,4076,4076,4076,0b496304-8e23-4802-a99b-e26dcef3f789,Bivalvia,Nuculida,Nuculidae,-116.4867,Animalia,Mollusca,NA,NA,NA,NA,175138964,NA,MV1313-7,NA,01:50:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_274A,ABYSSLINE,NA
16787,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,8ddf7349-8fb2-4111-bbaa-ab0618b98b0c,8ddf7349-8fb2-4111-bbaa-ab0618b98b0c,Nucula profundorum,13.75833,Nucula profundorum,PreservedSpecimen,4080,4080,4080,223d5493-80dd-41ea-8363-6aeeb0dc6534,Bivalvia,Nuculida,Nuculidae,-116.6985,Animalia,Mollusca,NA,NA,NA,NA,175139038,NA,MV1313-2,NA,10:32:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_141,ABYSSLINE,NA
57990,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,65f8d1ed-dd6a-4265-90d2-daf07491cd76,65f8d1ed-dd6a-4265-90d2-daf07491cd76,Nucula profundorum,13.93307,Nucula profundorum,PreservedSpecimen,4182,4182,4182,762cd520-9cac-4c4e-a584-3a42e9556ae7,Bivalvia,Nuculida,Nuculidae,-116.7163,Animalia,Mollusca,NA,NA,NA,NA,20170053,NA,MV1313-8,NA,12:16:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_378,ABYSSLINE,NA
59165,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,e8ef63a1-c01e-4a45-af59-0ab1b8502361,e8ef63a1-c01e-4a45-af59-0ab1b8502361,Nucula profundorum,13.75833,Nucula profundorum,PreservedSpecimen,4080,4080,4080,788a7092-e9ce-4708-9572-c5773837e971,Bivalvia,Nuculida,Nuculidae,-116.6985,Animalia,Mollusca,NA,NA,NA,NA,175139024,NA,MV1313-2,NA,10:32:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_141,ABYSSLINE,NA
97632,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,f948c4bf-6cac-481c-af9f-827f50e83d66,f948c4bf-6cac-481c-af9f-827f50e83d66,Nucula profundorum,13.93307,Nucula profundorum,PreservedSpecimen,4182,4182,4182,c6985b22-e356-47f9-a81a-d79637888c43,Bivalvia,Nuculida,Nuculidae,-116.7163,Animalia,Mollusca,NA,NA,NA,NA,8046082,NA,MV1313-8,NA,12:16:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_378,ABYSSLINE,NA
99832,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,f96a470e-237e-46b4-ba85-4c6196106071,f96a470e-237e-46b4-ba85-4c6196106071,Nucula profundorum,13.75583,Nucula profundorum,PreservedSpecimen,4076,4076,4076,caf671f2-c690-4920-9aee-47757b7227b4,Bivalvia,Nuculida,Nuculidae,-116.4867,Animalia,Mollusca,NA,NA,NA,NA,20170052,NA,MV1313-7,NA,01:50:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_274A,ABYSSLINE,NA
103362,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,6b953bfe-1341-492e-a5a2-e36c7dfd24b3,6b953bfe-1341-492e-a5a2-e36c7dfd24b3,Nucula profundorum,13.93307,Nucula profundorum,PreservedSpecimen,4182,4182,4182,d200a371-c741-41c8-81ef-bfe4177100e0,Bivalvia,Nuculida,Nuculidae,-116.7163,Animalia,Mollusca,NA,NA,NA,NA,175138949,NA,MV1313-8,NA,12:16:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_378,ABYSSLINE,NA
112448,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Nucula profundorum,NA,species,,,species,"E. A. Smith, 1885",506652,f2133256-1cad-4255-a5cb-bd5331417127,f2133256-1cad-4255-a5cb-bd5331417127,Nucula profundorum,13.75833,Nucula profundorum,PreservedSpecimen,4080,4080,4080,e43f0cc1-f519-42ee-90e4-82ffbfee6e66,Bivalvia,Nuculida,Nuculidae,-116.6985,Animalia,Mollusca,NA,NA,NA,NA,20170051,NA,MV1313-2,NA,10:32:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,Nucula,Nucula profundorum,Protobranchia,Nucula profundorum,NHMUK,NHM_141,ABYSSLINE,NA
113914,01_pmn_exploration_areas,,,yes,,NA,NA,NA,Oceanithyris juveniformis,NA,species,y,,species,"Bitner & Zezina, 2013",719173,WoRMS Editorial Board:WoRMS type localities:dr_id_785971,WoRMS Editorial Board:WoRMS type localities:dr_id_785971,Oceanithyris juveniformis,13.45,Oceanithyris juveniformis,PreservedSpecimen,NA,4790,4790,e741c002-7dbb-4277-90a2-6af147617456,Rhynchonellata,Terebratulida,Dyscolioidea incertae sedis,-134.75,Animalia,Brachiopoda,NA,NA,NA,NA,dr_id_785971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oceanithyris,Oceanithyris juveniformis,NA,NA,WoRMS Editorial Board,NA,NA,NA
35148,01_pmn_exploration_areas,,,yes,,NA,2015,2015,Odetenema,NA,genus,y,,genus,"Bezerra, Pape, Hauquier & Vanreusel, 2021",1475734,WoRMS Editorial Board:WoRMS type localities:dr_id_1439025,WoRMS Editorial Board:WoRMS type localities:dr_id_1439025,Odetenema,14.11306,Odetenema,PreservedSpecimen,NA,4498,4498,47afdcf1-2682-4628-840e-09df8526912a,Chromadorea,Desmoscolecida,Desmoscolecidae,-125.8719,Animalia,Nematoda,NA,NA,NA,NA,dr_id_1439025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odetenema,NA,Chromadoria,NA,WoRMS Editorial Board,NA,NA,NA
80390,01_pmn_exploration_areas,,,yes,,NA,2015,2015,Odetenema gesarae,NA,species,y,,species,"Bezerra, Pape, Hauquier & Vanreusel, 2021",1475740,WoRMS Editorial Board:WoRMS type localities:dr_id_1438804,WoRMS Editorial Board:WoRMS type localities:dr_id_1438804,Odetenema gesarae,14.11306,Odetenema gesarae,PreservedSpecimen,NA,4498,4498,a3aa25c6-d969-49b2-9464-553ff169f985,Chromadorea,Desmoscolecida,Desmoscolecidae,-125.8719,Animalia,Nematoda,NA,NA,NA,NA,dr_id_1438804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odetenema,Odetenema gesarae,Chromadoria,NA,WoRMS Editorial Board,NA,NA,NA
6446,01_pmn_exploration_areas,,,yes,,NA,2015,NA,Oneirophanta,cf.,temporary name,,,genus,"Théel, 1879",123508,fa305212-c530-11e7-abc4-cec278b6b50a,fa305212-c530-11e7-abc4-cec278b6b50a,Oneirophanta,13.8627,Oneirophanta morphospecies,HumanObservation,NA,4033,4033,0d27eba8-d592-4a39-a25c-938960ad84df,Holothuroidea,Synallactida,Deimatidae,-116.5484,Animalia,Echinodermata,NA,NA,1,NA,NA,Autonomous Underwater Vehicle,NA,genus,22:23,NA,NA,NA,NA,Abyssal polymetallic-nodule field,"Diva J. Amon, Amanda F. Ziegler","Diva J. Amon, Amanda F. Ziegler",2014,Identified only from imagery,NA,cf.,NA,NA,Oneirophanta,NA,Actinopoda,cf. Oneirophanta morphospecies,UHM,NA,ABYSSLINE,NA
10582,NA,not in CCZ shapefile but nearby,,yes,,NA,1980,1980,Oneirophanta mutabilis mutabilis,NA,species,,,species,"Théel, 1879",428876,NA,NA,Oneirophanta mutabilis mutabilis,13.21667,Oneirophanta mutabilis mutabilis,PreservedSpecimen,4831,4831,4831,15667823-988e-4586-b628-158937465604,Holothuroidea,Synallactida,Deimatidae,-129.8667,Animalia,Echinodermata,NA,NA,2,NA,E31061.339204,NA,NA,NA,NA,NA,NA,NA,NA,NA,C. Welling,"Pawson, Dave L.",NA,NA,NA,NA,NA,NA,Oneirophanta,Oneirophanta mutabilis,Actinopoda,NA,USNM,NA,NA,NA
14595,NA,not in CCZ shapefile but nearby,,yes,,NA,1980,1980,Oneirophanta mutabilis mutabilis,NA,species,,,species,"Théel, 1879",428876,NA,NA,Oneirophanta mutabilis mutabilis,13.21667,Oneirophanta mutabilis mutabilis,PreservedSpecimen,4892,4892,4892,1db4df71-aaa5-48b5-843d-f45395ca7519,Holothuroidea,Synallactida,Deimatidae,-129.8667,Animalia,Echinodermata,NA,NA,1,NA,E31058.339200,NA,NA,NA,NA,NA,NA,NA,NA,NA,C. Welling,"Pawson, Dave L.",NA,NA,NA,NA,NA,NA,Oneirophanta,Oneirophanta mutabilis,Actinopoda,NA,USNM,NA,NA,NA
